Price,Rating,city,Owner,Fuel_Type,Transmission,RTO,Insurance,Insurance_Type,Company,Model,Kilometres_travelled,year,month
400000.0,4.2,3686,First ,petrol,manual,RTOKL03,17/1/2021,Comp,maruti,swift vxi,38535.0,2012,12
430000.0,4.3,3686,First ,petrol,manual,RTOAP09,18/4/2021,Comprehensive,honda,city v mt petrol,44226.0,2012,9
130000.0,3.5,3686,Second ,diesel,manual,RTOAP22,,Expired,tata,venture ex 8 str,68419.0,2011,12
400000.0,4.2,3686,First ,petrol,manual,RTOAP20,30/8/2021,Comprehensive,hyundai,i20 sportz 1.2 vtvt,43611.0,2013,7
800000.0,4.9,3686,First ,petrol,,RTOTS11,19/1/2022,Zero_Dep,hyundai,elite i20 1.2 sports plus vtvt,559.0,2020,1
112934.0,4,3686,First ,petrol,manual,RTOAP09,31/12/2020,Expired,maruti,alto lxi,20215.0,2007,1
325000.0,4.6,3686,First ,petrol,manual,RTOTS08,,Expired,renault,kwid 1.0 rxt,14333.0,2016,10
335000.0,4.3,3686,First ,petrol,manual,RTOTS09,9/2/2021,Comp,maruti,celerio zxi ,34653.0,2015,1
450000.0,4.4,3686,First ,diesel,manual,RTOAP31,,Expired,maruti,swift vdi,34149.0,2014,5
305000.0,4.4,3686,Second ,petrol,manual,RTOTS07,21/3/2021,Comprehensive,hyundai,i20 asta 1.2,40618.0,2011,8
170000.0,3.8,3686,First ,petrol + lpg,manual,RTOAP20,11/10/2021,Comprehensive,maruti,alto lxi,42609.0,2010,8
260000.0,4.5,3686,First ,diesel,manual,RTOAP28,,Expired,ford,figo 1.4 exi duratorq ,30644.0,2012,5
135000.0,4,3686,Second ,petrol,manual,RTOMH19,5/10/2021,3rdParty,chevrolet,spark lt 1.0,36753.0,2011,2
370000.0,4.8,3686,First ,petrol,manual,RTOTS09,5/3/2021,Comp,renault,kwid rxt,2069.0,2019,9
380000.0,4.8,3686,First ,petrol,manual,RTOTS11,15/2/2021,ZeroDepreciation,renault,kwid 1.0 rxt opt,16267.0,2019,11
45000.0,3.2,3686,Second ,petrol,manual,RTOAP10,16/1/2021,Comp,tata,nano cx,4562.0,2012,5
420000.0,4.8,3686,First ,petrol,automatic,RTOTS10,,Expired,renault,kwid rxt 1.0 easy-r at option,2600.0,2019,9
300000.0,4.6,3686,First ,petrol,manual,RTOTS29,,Expired,maruti,alto 800 lxi,10030.0,2018,8
120000.0,3.8,3686,First ,petrol,manual,RTOAP28,20/2/2021,Comp,chevrolet,spark ls 1.0,17535.0,2008,3
365000.0,4.5,3686,First ,petrol,manual,RTOKA03,,Expired,honda,brio 1.2 s mt i vtec,29968.0,2014,11
447000.0,4.5,3686,First ,petrol,manual,RTOTS09,,Expired,hyundai,grand i10 sportz 1.2 kappa vtvt,20258.0,2016,2
300000.0,4.2,3686,First ,petrol + lpg,manual,RTOAP16,1/3/2021,Comp,hyundai,i10 magna 1.1 lpg,44347.0,2012,2
250000.0,3.8,3686,First ,petrol,manual,RTOAP28,,Expired,hyundai,i20 sportz 1.2 o,53423.0,2010,9
221000.0,4.1,3686,Second ,petrol,manual,RTOAP09,,Expired,maruti,alto 800 lxi,44614.0,2012,10
101000.0,3.1,3686,Second ,petrol + cng,manual,RTOAP09,10/3/2021,3rdParty,maruti,esteem vx,40774.0,1998,9
95000.0,3.4,3686,Second ,petrol + cng,manual,RTOTS08,17/3/2021,3rdParty,maruti,wagon r lxi,1.0,2006,7
310000.0,4.8,3686,First ,petrol,manual,RTOTS08,16/10/2021,Zero_Dep,maruti,alto 800 lxi,15931.0,2018,9
172000.0,3.3,3686,Second ,diesel,manual,RTOAP12,,Expired,toyota,qualis gs c8,103891.0,2002,12
510000.0,4.3,3686,First ,petrol,manual,RTOTS10,17/3/2021,3rdParty,volkswagen,cross polo highline petrol,23734.0,2016,3
550000.0,4.7,3686,First ,petrol,manual,RTOTS08,29/7/2021,Comprehensive,hyundai,grand i10 sports 1.2 vtvt,15888.0,2018,6
420000.0,4.7,3686,Second ,petrol,manual,RTOTS07,30/8/2021,ZeroDepreciation,hyundai,grand i10 asta 1.2 (o) vtvt,28664.0,2014,7
95000.0,3.4,3686,Second ,petrol,manual,RTOAP09,7/6/2021,3rdParty,hyundai,santro xing xs,68482.0,2003,10
380000.0,4.6,3686,Second ,petrol,manual,RTOAP29,4/3/2021,Comprehensive,maruti,wagon r 1.0 vxi,11175.0,2014,1
460000.0,4.4,3686,First ,petrol,manual,RTOOD02,23/8/2021,ZeroDepreciation,hyundai,grand i10 asta 1.2 (o) vtvt,39818.0,2016,7
145000.0,4,3686,First ,petrol,manual,RTOAP29,11/4/2021,Comp,maruti,alto lxi,42710.0,2009,1
250000.0,4.1,3686,First ,petrol,manual,RTOTS07,31/1/2021,Comp,maruti,alto 800 lxi,36253.0,2015,5
200000.0,3.7,3686,Second ,petrol,manual,RTOAP15,,Expired,hyundai,i10 sportz 1.2,23475.0,2009,7
410000.0,4.7,3686,First ,petrol,manual,RTOTS07,28/6/2021,Comp,maruti,wagon r 1.0 vxi,23217.0,2017,6
55000.0,3.7,3686,First ,petrol,manual,RTOAP10,,Expired,hyundai,santro lp euro ii,56561.0,2002,6
300000.0,4.4,3686,Second ,petrol,manual,RTOTS08,,Expired,datsun,redi go s,21832.0,2017,3
280000.0,4.4,3686,Second ,petrol,manual,RTOTS13,,Expired,hyundai,accent executive,27076.0,2011,1
120000.0,4,3686,First ,petrol,manual,RTOAP28,,Expired,hyundai,santro xing xg,96284.0,2003,10
510000.0,4.5,3686,First ,petrol,manual,RTORJ02,20/2/2021,Zero_Dep,maruti,swift vxi,8312.0,2017,2
522500.0,4.5,3686,Second ,diesel,manual,RTOTS11,,Expired,maruti,swift vdi abs,22317.0,2015,9
175000.0,4,3686,First ,petrol,manual,RTOAP28,13/10/2021,Comp,hyundai,santro xing gls,20393.0,2008,7
220000.0,3.9,3686,Third ,petrol,manual,RTOAP29,4/10/2021,3rdParty,hyundai,i10 magna 1.1 irde2,77237.0,2008,3
148000.0,3.4,3686,Fifth ,diesel,manual,RTOAP09,,Expired,ford,fiesta 1.4 zxi tdci,84485.0,2007,3
300000.0,3.5,3686,Second ,petrol,manual,RTOAP09,23/5/2021,Comp,maruti,swift dzire vxi,37821.0,2010,5
190000.0,3.9,3686,Second ,petrol + lpg,manual,RTOAP13,27/11/2021,Comp,maruti,wagon r duo lxi lpg,48144.0,2008,9
335000.0,4.8,3686,Second ,petrol,manual,RTOTS07,,Expired,maruti,alto 800 lxi,5302.0,2019,2
185000.0,4.1,3686,First ,petrol,manual,RTOAP10,15/3/2021,Third_party,maruti,alto lxi,49002.0,2012,2
330000.0,4.4,3686,First ,diesel,manual,RTOMH04,1/1/2021,Comp,maruti,swift vdi,40732.0,2011,12
350000.0,4.2,3686,First ,petrol,manual,RTOTS09,14/1/2022,Comprehensive,hyundai,grand i10 magna 1.2 vtvt,49282.0,2014,9
180000.0,4.2,3686,First ,petrol,manual,RTOAP29,22/10/2021,Comprehensive,maruti,alto lxi,37296.0,2011,5
280000.0,4.4,3686,First ,petrol,manual,RTOTS09,13/9/2021,3rdParty,hyundai,eon era plus,20055.0,2016,12
138000.0,3.1,3686,Second ,diesel,manual,RTOAP05,,Expired,toyota,qualis gst d2,64079.0,2002,4
340000.0,4.2,3686,Second ,petrol,manual,RTOAP28,30/7/2021,Comprehensive,honda,brio 1.2 s mt i vtec,26796.0,2013,11
375000.0,4.7,3686,Second ,petrol,manual,RTOTS11,20/9/2021,Comprehensive,maruti,wagon r 1.0 vxi,29548.0,2015,5
275000.0,4.4,3686,First ,petrol,manual,RTOTS08,4/12/2021,Third_party,maruti,alto 800 lxi,21311.0,2017,6
430000.0,4.5,3686,First ,petrol,manual,RTOTS07,10/11/2021,Comp,maruti,swift vxi,29169.0,2014,10
394000.0,4.6,3686,First ,petrol,manual,RTOAP09,,Expired,ford,figo 1.2 exi duratec,8842.0,2013,8
120000.0,3.5,3686,Fourth ,petrol,manual,RTOAP13,,Expired,hyundai,accent gle,72131.0,2006,1
199662.0,3.9,3686,First ,petrol,manual,RTOAP28,,Expired,hyundai,eon era plus,48098.0,2013,2
300000.0,4.3,3686,First ,petrol,manual,RTOAP10,19/6/2021,Comp,honda,brio 1.2 v mt i vtec,47277.0,2012,2
330000.0,4.2,3686,First ,petrol,manual,RTOAP10,31/12/2020,Expired,hyundai,i20 asta 1.2,30485.0,2011,2
140000.0,3.9,3686,Second ,petrol,manual,RTOAP28,,Expired,maruti,alto lxi,67088.0,2008,3
67500.0,3.4,3686,Second ,diesel,manual,RTOTS07,,Expired,tata,indicab dle bs iii,38475.0,2011,2
178000.0,4.2,3686,First ,petrol,manual,RTOAP28,7/1/2021,Third_party,hyundai,santro xing gls,28720.0,2007,12
395000.0,4.4,3686,Second ,petrol,manual,RTOTS13,10/8/2021,Zero_Dep,maruti,wagon r 1.0 vxi,33354.0,2016,7
230000.0,4.1,3686,Second ,petrol,manual,RTOAP10,24/8/2021,Comprehensive,hyundai,i10 sportz 1.2,21790.0,2009,8
450000.0,4.5,3686,Second ,petrol,manual,RTOTS07,16/10/2021,ZeroDepreciation,maruti,wagon r 1.0 vxi,11267.0,2018,8
295000.0,4.7,3686,Second ,petrol,manual,RTOAP16,7/1/2021,ZeroDepreciation,maruti,alto 800 lxi,22629.0,2016,4
557294.0,4,3686,Second ,diesel,automatic,RTOHR51,7/1/2021,Third_party,hyundai,verna fluidic 1.6 crdi sx opt at,61597.0,2014,7
160000.0,4.2,3686,First ,diesel,manual,RTOAP29,16/12/2021,Comprehensive,tata,indica ev2 ls,37371.0,2011,5
510000.0,4.1,3686,First ,petrol,manual,RTOTS10,7/2/2021,3rdParty,hyundai,elite i20 sportz (o) 1.2,26709.0,2015,1
406000.0,4.3,3686,First ,diesel,manual,RTOAP09,11/5/2021,Comprehensive,honda,amaze 1.5 exmt i dtec,24171.0,2013,4
151000.0,3.9,3686,Second ,petrol,manual,RTOAP10,,Expired,honda,city 1.5 gxi,92448.0,2005,10
380000.0,4.6,3686,First ,petrol,manual,RTOAP09,10/12/2021,Comprehensive,honda,brio 1.2 vx mt i vtec,29789.0,2014,3
170000.0,3.9,3686,Second ,petrol,manual,RTOAP28,19/8/2021,Comprehensive,maruti,alto lxi,52564.0,2010,10
189441.0,3.4,3686,First ,petrol,,RTOAP10,1/11/2020,Comprehensive,maruti,omni e std,15380.0,2010,9
160000.0,4.1,3686,First ,petrol,manual,RTOAP29,,Expired,hyundai,santro xing gl,33273.0,2007,12
409000.0,4.7,3686,First ,petrol,manual,RTOTS08,,Expired,maruti,wagon r 1.0 vxi,22942.0,2017,9
280000.0,4.6,3686,First ,petrol,manual,RTOTS07,,Expired,maruti,alto 800 lxi opt,14793.0,2017,10
671000.0,4.8,3686,First ,petrol,manual,RTOAP39,16/5/2022,ZeroDepreciation,maruti,swift vxi,20127.0,2019,4
240000.0,4.3,3686,First ,petrol,manual,RTOUP15,6/7/2021,Comprehensive,hyundai,i10 magna 1.2,40162.0,2010,5
150000.0,4,3686,First ,petrol + cng,manual,RTOAP28,,Expired,maruti,alto lxi cng,47022.0,2011,11
280000.0,3.8,3686,Second ,petrol,,RTOTS10,,Expired,honda,city 1.5 e mt petrol,98048.0,2009,1
310000.0,4.2,3686,First ,petrol + lpg,manual,RTOAP29,,Expired,hyundai,i10 magna 1.1 lpg,32115.0,2013,1
200000.0,4.4,3686,First ,petrol,manual,RTOTS08,24/7/2021,Zero_Dep,datsun,redi go t (o),36414.0,2016,6
280000.0,3.6,3686,Fourth ,petrol,manual,RTOAP09,,Expired,hyundai,i20 magna 1.2 vtvt,37021.0,2010,12
460000.0,4.2,3686,First ,petrol,manual,RTOTS08,,Expired,hyundai,grand i10 asta 1.2 kappa vtvt,17832.0,2017,10
250000.0,4.3,3686,First ,petrol,manual,RTOTS09,,Expired,maruti,alto 800 lxi,1492.0,2017,12
700000.0,4.9,3686,First ,petrol,manual,RTOTS08,17/3/2021,ZeroDepreciation,maruti,swift vxi,4706.0,2020,1
550000.0,4.1,3686,Second ,petrol,,RTOTS09,,Expired,hyundai,grand i10 sportz(o) 1.2 mt,18832.0,2017,6
415000.0,4.3,3686,First ,petrol,manual,RTOTS07,,Expired,maruti,wagon r 1.0 vxi,8547.0,2017,9
347910.0,3.9,3686,Second ,diesel,manual,RTOTS07,,Expired,volkswagen,vento comfortline diesel,37160.0,2012,7
170000.0,4.1,3686,First ,petrol,manual,RTOAP10,,Expired,maruti,alto lxi,48296.0,2010,11
300000.0,4,3686,Second ,petrol,manual,RTOAP28,,Expired,hyundai,i20 asta 1.2,39667.0,2011,8
525000.0,4.6,3686,First ,petrol,manual,RTOTS08,27/9/2021,ZeroDepreciation,hyundai,grand i10 sportz 1.2 kappa vtvt,8663.0,2017,9
70000.0,3.1,3686,Third ,diesel,manual,RTOAP29,,Expired,maruti,zen d,126140.0,2003,1
190000.0,4.1,3686,Second ,petrol + cng,manual,RTOAP09,,Expired,maruti,alto lxi cng,56045.0,2012,5
145000.0,3.9,3686,Third ,petrol,manual,RTOAP09,,Expired,hyundai,santro xing xl erlx euro iii,66299.0,2006,12
440000.0,4.3,3686,First ,petrol,manual,RTOTS10,,Expired,hyundai,grand i10 sports 1.2 vtvt,29543.0,2016,7
800000.0,4.9,3686,First ,petrol,manual,RTOTS08,5/3/2021,ZeroDepreciation,honda,amaze 1.2 smt i vtec,317.0,2019,12
205000.0,4.2,3686,First ,petrol + lpg,,RTOAP05,21/10/2021,Third_party,hyundai,eon d lite plus blue drive,43371.0,2012,5
360000.0,4.6,3686,First ,petrol,automatic,RTOTS08,17/11/2021,Comp,maruti,celerio vxi amt,7568.0,2015,9
256000.0,3.9,3686,Second ,petrol,manual,RTOAP28,9/1/2021,Third_party,hyundai,i10 asta 1.2 kappa2,58199.0,2011,8
570000.0,4.5,3686,First ,petrol,manual,RTOAP09,,Expired,honda,city v mt petrol,17445.0,2013,3
250000.0,4.3,3686,First ,petrol,manual,RTOAP11,5/1/2021,Comprehensive,hyundai,santro xing gls,6149.0,2011,6
456000.0,4.8,3686,First ,petrol,manual,RTOTS07,18/4/2021,Comprehensive,maruti,celerio zxi ,13356.0,2019,3
430000.0,4.3,3686,First ,petrol,manual,RTOTS08,,Expired,hyundai,grand i10 magna 1.2 vtvt,29131.0,2017,7
171000.0,4.1,3686,First ,petrol,manual,RTOAP13,16/6/2021,Comprehensive,chevrolet,beat ps petrol,43670.0,2013,5
498000.0,4.4,3686,First ,petrol,manual,RTOTS07,27/9/2020,Comprehensive,maruti,swift dzire vxi 1.2 bs iv,12857.0,2014,7
1100000.0,5,3686,First ,petrol,,RTOTS10,13/6/2021,ZeroDepreciation,maruti,ertiga zxi smart hybrid at,787.0,2020,2
300000.0,4.1,3686,Second ,petrol,manual,RTOAP09,26/3/2021,Comprehensive,hyundai,verna transform 1.6 vtvt,35220.0,2011,2
120000.0,4.2,3686,First ,petrol,manual,RTOAP29,17/11/2021,Comp,chevrolet,spark ls 1.0,28957.0,2008,8
350000.0,4.9,3686,First ,petrol,manual,RTOTS08,6/12/2020,Zero_Dep,maruti,alto 800 lxi,5089.0,2018,7
214000.0,3.6,3686,Second ,petrol,automatic,RTOAP09,,Expired,honda,accord 2.4 vti l at,90232.0,2007,7
350000.0,4.1,3686,First ,diesel,manual,RTOAP20,7/4/2021,Comp,maruti,swift dzire vdi,32963.0,2009,3
360000.0,4.5,3686,First ,petrol,automatic,RTOAP29,11/6/2021,3rdParty,hyundai,i10 sportz 1.2 at kappa2,32509.0,2012,7
620000.0,4.8,3686,First ,petrol,manual,RTOTS09,20/7/2021,ZeroDepreciation,maruti,swift zxi,9965.0,2017,5
170172.0,3.9,3686,First ,petrol,manual,RTORJ14,,Expired,maruti,alto lxi,41036.0,2010,11
420000.0,4.8,3686,First ,petrol,manual,RTOTS09,31/12/2021,Zero_Dep,maruti,eeco 5 str with ac plushtr,4038.0,2018,12
103500.0,3.3,3686,First ,petrol,manual,RTOAP28,,Expired,maruti,alto lxi,61116.0,2006,12
280000.0,3.7,3686,First ,petrol,manual,RTOAP29,,Expired,hyundai,i10 sportz 1.2 kappa2,35008.0,2011,10
110000.0,3.9,3686,Second ,petrol,manual,RTOAP13,26/4/2021,Third_party,maruti,alto std,50605.0,2006,10
210000.0,4,3686,Second ,petrol,manual,RTOTS07,,Expired,maruti,alto 800 lxi,44194.0,2014,3
420000.0,4.5,3686,First ,petrol,manual,RTOTS07,5/2/2021,Comp,hyundai,xcent base 1.2,25220.0,2015,1
500000.0,4.1,3686,Second ,petrol,manual,RTOTS07,,Expired,hyundai,elite i20 magna executive 1.2,24915.0,2017,7
402979.0,4.7,3686,First ,petrol,manual,RTOKA09,,Expired,hyundai,grand i10 asta 1.2 vtvt,42131.0,2015,5
450000.0,4.5,3686,Second ,petrol,manual,RTOTS07,29/12/2020,Zero_Dep,hyundai,grand i10 asta 1.2 (o) vtvt,10513.0,2016,12
610000.0,4.8,3686,First ,petrol,,RTOTS08,11/3/2022,Third_party,hyundai,grand i10 1.2 sportz at,27046.0,2019,2
215000.0,3.5,3686,Second ,petrol,manual,RTOAP13,30/9/2020,Expired,hyundai,i10 magna 1.1 irde2,53179.0,2008,4
135000.0,3.9,3686,First ,petrol,manual,RTOAP28,25/4/2021,Third_party,maruti,alto lxi,50789.0,2007,11
690000.0,4.7,3686,First ,petrol,,RTOTS08,21/11/2020,ZeroDepreciation,tata,nexon xma 1.2,13209.0,2018,10
65000.0,3,3686,Second ,petrol,manual,RTOAP11,,Expired,maruti,800 std,30742.0,2001,4
400000.0,4.4,3686,First ,petrol,manual,RTOTS07,29/7/2021,Comprehensive,nissan,micra active xv,29863.0,2015,4
460000.0,4.8,3686,First ,petrol,,RTOTS34,29/8/2021,Comprehensive,renault,kwid 1.0 climber opt amt,13448.0,2020,8
516000.0,4.4,3686,Second ,petrol,manual,RTOTS10,24/12/2020,Third_party,maruti,baleno zeta 1.2 k12 ,43095.0,2016,12
220000.0,4.3,3686,Second ,petrol,manual,RTOHR26,2/3/2021,Third_party,hyundai,eon d lite plus,48539.0,2013,3
450000.0,4.3,3686,Second ,petrol,manual,RTOTS07,27/2/2021,Comp,hyundai,grand i10 asta 1.2 (o) vtvt,32383.0,2015,12
420000.0,3.7,3686,First ,petrol,manual,RTOAP13,,Expired,maruti,swift vxi,9412.0,2013,4
190000.0,3.9,3686,Second ,petrol,manual,RTOAP09,,Expired,hyundai,eon magna,72153.0,2011,9
530000.0,4.6,3686,First ,petrol,manual,RTOTS08,10/7/2021,ZeroDepreciation,maruti,ignis zeta 1.2 k12 ,13273.0,2018,5
600000.0,4.2,3686,First ,diesel,manual,RTOTS09,,Expired,nissan,terrano xl 85 ps deisel,38834.0,2014,7
121000.0,3.5,3686,Third ,petrol,manual,RTOAP10,,Expired,hyundai,santro xing xp,68638.0,2004,2
230000.0,3.8,3686,First ,petrol,manual,RTOAP29,,Expired,maruti,wagon r lxi,29708.0,2009,11
113000.0,3.6,3686,First ,petrol,manual,RTOAP36,18/10/2021,3rdParty,maruti,alto lxi,48092.0,2007,12
480000.0,4.6,3686,First ,petrol + cng,,RTOTS08,11/9/2022,ZeroDepreciation,maruti,new  wagon-r 1.0 lxi (o) cng,18041.0,2019,7
400000.0,4.6,3686,First ,petrol,manual,RTOTS08,18/10/2021,3rdParty,maruti,wagon r 1.0 vxi,20220.0,2015,9
216000.0,3.8,3686,Second ,petrol,,RTOAP31,,Expired,honda,city zx 1.5 exi,66698.0,2008,4
185000.0,3.5,3686,Third ,petrol,manual,RTOAP29,,Expired,ford,figo 1.2 zxi duratec ,61219.0,2010,5
275000.0,3.9,3686,Third ,petrol,manual,RTOAP23,,Expired,hyundai,i20 asta 1.2,33090.0,2009,9
360000.0,3.8,3686,First ,petrol,manual,RTOAP09,,Expired,hyundai,i20 sportz 1.2 vtvt,77492.0,2013,1
298300.0,4.3,3686,First ,petrol,manual,RTOTS07,13/12/2020,ZeroDepreciation,hyundai,eon era plus,26284.0,2016,12
770000.0,4.8,3686,First ,petrol,,RTOTS08,8/8/2021,Zero_Dep,hyundai,elite i20 1.2 sportz plus dual tone vtvt,6085.0,2020,8
300000.0,4,3686,Second ,petrol,manual,RTOAP09,,Expired,hyundai,i10 magna 1.2 kappa2,61435.0,2011,2
750000.0,4.4,3686,First ,petrol,manual,RTOTS04,9/1/2021,ZeroDepreciation,volkswagen,polo gt tsi,46361.0,2018,12
80000.0,3.3,3686,Second ,petrol,manual,RTOAP10,29/3/2021,Third_party,hyundai,santro xing xp,147996.0,2003,9
144000.0,3.7,3686,Second ,petrol,manual,RTOAP29,,Expired,maruti,wagon r lxi,58052.0,2006,5
124000.0,3.6,3686,Second ,diesel,manual,RTOAP10,,Expired,mahindra,scorpio 2.6 turbo 8 str,101336.0,2004,12
385000.0,4.8,3686,First ,petrol,manual,RTOTS08,6/11/2022,Zero_Dep,maruti,alto k10 vxi ,3520.0,2019,9
440000.0,4.8,3686,First ,petrol,,RTOTS08,15/5/2022,Zero_Dep,maruti,alto k10 vxi (o) amt,5901.0,2019,1
205000.0,4.2,3686,First ,petrol,manual,RTOAP28,10/10/2021,Comp,maruti,alto k10 vxi ,42472.0,2013,1
650000.0,4.7,3686,First ,petrol,manual,RTOTS07,2/7/2021,Comp,maruti,swift vxi,15445.0,2018,6
220000.0,4,3686,Second ,petrol,manual,RTOAP29,,Expired,maruti,a star vxi,41478.0,2008,11
450000.0,4.8,3686,First ,petrol,,RTOTS09,10/7/2021,ZeroDepreciation,renault,kwid  rxl1.0 easy-r at,5244.0,2018,6
145800.0,3.6,3686,Second ,petrol + lpg,manual,RTOAP09,,Expired,chevrolet,spark ls 1.0 lpg,45560.0,2011,7
400000.0,4.2,3686,First ,petrol,manual,RTOTS09,13/2/2021,Comprehensive,maruti,swift dzire vxi 1.2 bs iv,46874.0,2012,1
400000.0,4.2,3686,First ,petrol,manual,RTOTS08,18/6/2021,Comprehensive,hyundai,grand i10 magna 1.2 kappa vtvt,22792.0,2014,3
100700.0,3,3686,Second ,petrol + lpg,manual,RTOAP09,,Expired,maruti,wagon r lxi,97521.0,2004,5
650000.0,4.8,3686,First ,diesel,manual,RTOTS09,20/10/2021,3rdParty,maruti,swift vdi,20005.0,2018,10
450000.0,3.8,3686,First ,petrol,manual,RTOAP28,16/11/2021,Comprehensive,maruti,swift dzire vxi 1.2 bs iv,54776.0,2013,10
148000.0,3.9,3686,Second ,petrol,manual,RTOTN01,22/1/2021,Third_party,maruti,swift vxi 1.3,101613.0,2006,9
350000.0,4.9,3686,First ,petrol,manual,RTOTS13,5/11/2022,ZeroDepreciation,maruti,alto vxi,7269.0,2019,10
680000.0,5,3686,First ,petrol,manual,RTOTS08,20/10/2021,ZeroDepreciation,maruti,swift vxi,895.0,2020,10
200000.0,4.1,3686,First ,diesel,manual,RTOAP09,,Expired,tata,indica vista ls quadrajet,43725.0,2012,8
290000.0,4.4,3686,First ,petrol,manual,RTOTS07,18/5/2021,3rdParty,maruti,alto 800 lxi,27233.0,2017,5
425000.0,4.8,3686,First ,petrol,manual,RTOTS08,30/11/2021,Comprehensive,maruti,wagon r 1.0 vxi,6074.0,2017,5
620000.0,4.5,3686,First ,petrol,manual,RTOKA51,,Expired,maruti,ciaz vxi,28916.0,2016,8
210000.0,4.3,3686,First ,petrol,manual,RTOAP10,28/5/2021,Comprehensive,maruti,alto lxi,33173.0,2012,1
300000.0,4.4,3686,First ,petrol,manual,RTOAP29,26/3/2021,Comp,hyundai,i10 magna 1.2 kappa2,44523.0,2011,4
353000.0,4.2,3686,First ,petrol,manual,RTOTS07,,Expired,renault,kwid rxt,14455.0,2016,1
300000.0,4.3,3686,First ,petrol,manual,RTOAP09,6/6/2021,Third_party,maruti,ritz vxi bs iv,44754.0,2011,4
450000.0,4.3,3686,First ,petrol,manual,RTOTS12,,Expired,hyundai,grand i10 sports 1.2 vtvt,33737.0,2017,1
425000.0,4.3,3686,First ,petrol,manual,RTOTS07,31/7/2021,Comprehensive,honda,amaze 1.2 vxmt i vtec,41339.0,2014,6
250000.0,4,3686,First ,petrol,manual,RTOTS07,13/6/2021,Comprehensive,maruti,alto 800 vxi,57653.0,2015,5
210000.0,3.5,3686,Second ,diesel,manual,RTOAP28,,Expired,nissan,micra xv diesel,65812.0,2011,2
130000.0,3.7,3686,First ,petrol,manual,RTOAP29,,Expired,maruti,alto lxi,63554.0,2007,3
373633.0,4.9,3686,First ,petrol,automatic,RTOTN09,1/3/2021,Comp,maruti,celerio zxi amt,23498.0,2016,1
430000.0,4.6,3686,First ,petrol,manual,RTOTS09,19/7/2021,ZeroDepreciation,maruti,wagon r 1.0 vxi,25134.0,2018,7
370000.0,4,3686,First ,petrol,manual,RTOTS07,30/12/2020,Comp,maruti,wagon r 1.0 vxi,35673.0,2015,12
400000.0,3.7,3686,Second ,petrol,manual,RTOAP10,27/2/2021,Comp,hyundai,grand i10 asta 1.2 (o) vtvt,49831.0,2014,2
141000.0,3.4,3686,Third ,petrol,manual,RTOAP28,,Expired,maruti,alto lxi,72638.0,2009,6
300000.0,4.7,3686,First ,petrol,,RTOTS07,,Expired,maruti,alto 800 vxi (o),25268.0,2018,5
530000.0,4.8,3686,First ,petrol,,RTOTS15,26/2/2021,ZeroDepreciation,hyundai,new santro 1.1 sports amt,4776.0,2020,2
355000.0,4.7,3686,First ,petrol,manual,RTOTS13,,Expired,tata,tiago xm 1.2 revotron,10348.0,2018,7
320000.0,4.9,3686,First ,petrol,manual,RTOTS09,5/6/2021,Third_party,hyundai,eon magna plus,18833.0,2015,11
325000.0,3.8,3686,First ,petrol,manual,RTOMH02,,Expired,toyota,etios liva g,29897.0,2013,3
1600000.0,4.8,3686,First ,diesel,,RTOTS08,,Expired,kia,seltos htx+ mt 1.5 diesel ,9613.0,2020,6
400000.0,4.7,3686,First ,petrol,manual,RTOTS11,,Expired,maruti,wagon r 1.0 vxi,11900.0,2016,4
390000.0,4,3686,First ,petrol,manual,RTOAP09,,Expired,honda,city s mt petrol,52761.0,2012,9
180000.0,4.3,3686,Second ,petrol,manual,RTOAP29,,Expired,maruti,alto lxi,53166.0,2011,2
370000.0,4.6,3686,First ,petrol,manual,RTOTS07,20/10/2021,Comprehensive,hyundai,i10 sportz 1.1 irde2,18558.0,2014,9
300000.0,4.8,3686,First ,petrol,,RTOTS07,27/12/2020,Comp,renault,kwid  rxl1.0 easy-r at,27419.0,2017,5
663000.0,4.7,3686,First ,petrol,automatic,RTOTS07,,Expired,honda,amaze 1.2 vxat i vtec,7184.0,2016,10
600000.0,4.3,3686,First ,diesel,manual,RTOTS07,21/6/2021,Comp,maruti,swift vdi abs,22494.0,2017,6
152000.0,3.9,3686,First ,petrol + cng,manual,RTOAP09,10/12/2020,Comprehensive,hyundai,santro xing xo erlx euro iii,134303.0,2007,8
520000.0,4.2,3686,First ,petrol,manual,RTOTS08,,Expired,volkswagen,polo highline1.2l petrol,33395.0,2016,7
230000.0,4.1,3686,First ,petrol + lpg,manual,RTOAP09,6/5/2021,Comp,hyundai,santro xing gl lpg,65954.0,2011,12
175000.0,3.9,3686,Second ,petrol,manual,RTOAP29,,Expired,hyundai,santro xing gls,63947.0,2008,1
400000.0,4.4,3686,First ,petrol,manual,RTOAP28,29/10/2021,Comprehensive,toyota,etios g,19149.0,2013,7
340000.0,4.6,3686,First ,petrol,automatic,RTOTS10,,Expired,renault,kwid rxt 1.0 easy-r at option,23452.0,2017,8
340327.0,4,3686,First ,petrol,manual,RTOAP31,6/10/2021,Zero_Dep,maruti,wagon r 1.0 vxi,36679.0,2016,8
60000.0,3.2,3686,Second ,petrol,manual,RTOAP10,,Expired,maruti,esteem lx,63377.0,2004,10
